AUV;1364;78;1
ASV;1365;86;1
AGV;1366;80;1
AUV;1367;36;1
ASV;1368;36;1
AGV;1369;89;1
ASV;1370;4;1
AUV;1371;85;0
ASV;1372;92;1
AUV;1373;14;0
AUV;1374;41;1
AUV;1375;25;1
ASV;1376;41;0
AFV;1377;48;1
ASV;1378;31;0
AUV;1379;76;1
ASV;1380;61;1
AGV;1381;84;1
AUV;1382;54;1
ASV;1383;6;1
AGV;1384;98;1
AUV;1385;65;0
AFV;1386;84;0
ASV;1387;99;0
ASV;1388;98;1
ASV;1389;28;0
AFV;1390;18;0
AGV;1391;94;0
ASV;1392;88;0
AGV;1393;44;1
AFV;1394;49;1
ASV;1395;50;1
ASV;1396;30;0
ASV;1397;32;0
ASV;1398;60;1
AFV;1399;56;0
AFV;1400;87;0
ASV;1401;34;1
AFV;1402;72;0
ASV;1403;70;1
AFV;1404;96;0
AGV;1405;36;0
ASV;1406;62;1
AFV;1407;29;0
AFV;1408;66;1
AFV;1409;49;1
AFV;1410;26;0
AUV;1411;1;1
AUV;1412;18;1
AFV;1413;52;0
AUV;1414;69;1
AGV;1415;55;0
AUV;1416;13;0
AFV;1417;64;1
ASV;1418;96;0
AUV;1419;14;1
AGV;1420;23;0
AFV;1421;14;0
AGV;1422;9;1
AFV;1423;65;1
AFV;1424;71;1
AGV;1425;41;1
AFV;1426;13;0
AFV;1427;73;0
AGV;1428;67;1
AGV;1429;24;1
AUV;1430;65;1
AFV;1431;94;1
ASV;1432;84;0
AGV;1433;91;0
ASV;1434;13;0
AFV;1435;51;0
AFV;1436;4;0
AUV;1437;5;1
AGV;1438;22;1
AFV;1439;39;1
AUV;1440;24;1
AUV;1441;87;0
AUV;1442;22;0
AUV;1443;67;1
AFV;1444;63;0
AUV;1445;8;1
AUV;1446;73;1
AGV;1447;18;1
AUV;1448;92;0
AGV;1449;8;1
AGV;1450;54;1
AUV;1451;7;0
AUV;1452;88;1
AFV;1453;44;0
AGV;1454;69;0
AUV;1455;15;0
AUV;1456;76;0
AGV;1457;52;1
AGV;1458;67;1
AFV;1459;98;0
ASV;1460;3;0
AUV;1461;2;0
AGV;1462;100;0
ASV;1463;38;1
AFV;1464;47;1
AUV;1465;59;1
AGV;1466;80;0
ASV;1467;22;0
AGV;1468;100;1
AFV;1469;88;0
AUV;1470;46;1
AFV;1471;41;1
ASV;1472;63;0
AFV;1473;61;1
ASV;1474;45;1
AFV;1475;25;1
AFV;1476;70;0
AUV;1477;100;1
AUV;1478;91;0
AFV;1479;33;1
AUV;1480;63;0
AUV;1481;40;1
AUV;1482;58;0
AUV;1483;81;1
ASV;1484;9;1
AGV;1485;0;1
AUV;1486;3;1
AUV;1487;72;1
ASV;1488;1;1
AFV;1489;97;1
ASV;1490;11;1
AFV;1491;76;0
AFV;1492;80;1
AUV;1493;95;1
AUV;1494;55;0
ASV;1495;90;1
ASV;1496;8;0
AUV;1497;76;1
AGV;1498;54;0
AFV;1499;98;1
AGV;1500;79;0
ASV;1501;92;0
ASV;1502;68;0
ASV;1503;73;0
AFV;1504;57;1
AFV;1505;59;1
AGV;1506;86;1
ASV;1507;19;1
AGV;1508;18;1
AGV;1509;15;1
ASV;1510;52;1
AGV;1511;53;0
ASV;1512;36;0
ASV;1513;71;1
ASV;1514;29;0
AUV;1515;87;0
AFV;1516;79;0
AUV;1517;11;1
ASV;1518;14;1
AUV;1519;49;0
ASV;1520;97;0
AFV;1521;28;0
AFV;1522;65;0
AFV;1523;30;0
ASV;1524;49;0
AFV;1525;31;0
AFV;1526;67;1
AFV;1527;100;1
AUV;1528;11;1
AFV;1529;94;1
AGV;1530;47;1
AFV;1531;25;1
AUV;1532;25;1
ASV;1533;30;1
AGV;1534;34;1
AGV;1535;52;0
AUV;1536;73;1
AGV;1537;98;1
AGV;1538;8;1
AGV;1539;11;1
ASV;1540;21;0
AGV;1541;3;0
AFV;1542;52;0
AGV;1543;72;1
AFV;1544;51;1
AUV;1545;55;0
AUV;1546;52;0
AGV;1547;79;0
AFV;1548;22;1
AFV;1549;8;1
ASV;1550;34;1
AGV;1551;92;1
AFV;1552;1;1
AGV;1553;50;1
AUV;1554;99;0
AUV;1555;28;1
AUV;1556;37;0
AUV;1557;56;0
AUV;1558;28;0
AFV;1559;0;0
AFV;1560;84;0
AGV;1561;52;0
AFV;1562;96;1
AGV;1563;6;1
AGV;1564;10;0
AFV;1565;100;1
ASV;1566;28;0
AUV;1567;31;1
AFV;1568;87;1
AGV;1569;54;1
AGV;1570;99;1
AGV;1571;22;1
AUV;1572;48;1
ASV;1573;67;1
AFV;1574;8;1
ASV;1575;31;0
ASV;1576;80;0
AFV;1577;20;0
AUV;1578;39;1
ASV;1579;68;1
ASV;1580;69;0
ASV;1581;25;0
ASV;1582;91;0
AGV;1583;17;0
AUV;1584;50;0
AUV;1585;20;0
AGV;1586;51;1
ASV;1587;52;0
AUV;1588;88;0
AFV;1589;36;0
AUV;1590;66;0
ASV;1591;87;1
AUV;1592;23;1
ASV;1593;50;1
ASV;1594;18;0
AGV;1595;17;1
AGV;1596;89;0
AUV;1597;88;1
AUV;1598;31;1
ASV;1599;53;0
AUV;1600;18;0
AFV;1601;75;1
AGV;1602;70;1
AGV;1603;36;0
AFV;1604;87;0
AFV;1605;100;1
AUV;1606;87;1
AFV;1607;39;0
AFV;1608;6;1
ASV;1609;16;0
AUV;1610;84;1
AUV;1611;95;0
AUV;1612;76;1
AUV;1613;27;1
ASV;1614;70;0
AFV;1615;72;0
AFV;1616;78;1
AUV;1617;82;1
ASV;1618;8;0
AFV;1619;25;1
AUV;1620;3;0
ASV;1621;9;1
ASV;1622;21;1
AUV;1623;65;1
AUV;1624;3;1
AGV;1625;68;1
ASV;1626;23;0
AFV;1627;82;0
AFV;1628;0;1
AUV;1629;0;1
AGV;1630;93;0
ASV;1631;16;1
AGV;1632;11;1
AFV;1633;66;1
AGV;1634;45;1
AUV;1635;6;1
AGV;1636;8;0
AFV;1637;19;1
AGV;1638;6;1
AGV;1639;84;0
ASV;1640;99;1
AUV;1641;51;1
AFV;1642;34;1
ASV;1643;26;1
ASV;1644;100;1
AGV;1645;49;1
ASV;1646;5;1
AFV;1647;54;1
AGV;1648;91;1
ASV;1649;31;1
AUV;1650;45;1
ASV;1651;21;0
ASV;1652;79;1
AUV;1653;29;1
AGV;1654;95;1
AFV;1655;70;1
AGV;1656;14;1
AUV;1657;100;1
ASV;1658;79;1
ASV;1659;69;1
AFV;1660;58;1
AUV;1661;46;0
AGV;1662;2;1
ASV;1663;9;0
ASV;1664;8;0
AUV;1665;23;0
AFV;1666;28;0
AUV;1667;24;0
AFV;1668;58;0
ASV;1669;31;1
AUV;1670;51;1
ASV;1671;38;0
AGV;1672;73;1
AUV;1673;35;1
AFV;1674;88;1
AGV;1675;62;0
AFV;1676;15;0
AGV;1677;91;1
AUV;1678;42;1
AFV;1679;96;1
AFV;1680;69;1
AFV;1681;96;0
AGV;1682;69;1
ASV;1683;8;1
AUV;1684;29;0
AFV;1685;37;1
ASV;1686;12;0
AUV;1687;9;0
AGV;1688;79;1
ASV;1689;53;0
AFV;1690;0;0
AUV;1691;64;0
ASV;1692;28;0
AFV;1693;1;1
AGV;1694;71;1
ASV;1695;84;0
AFV;1696;87;1
AFV;1697;37;1
AFV;1698;24;0
AUV;1699;45;1
AGV;1700;17;0
AUV;1701;42;0
AFV;1702;19;1
AGV;1703;36;1
AFV;1704;47;1
AUV;1705;5;0
ASV;1706;7;1
AFV;1707;66;0
AGV;1708;85;0
ASV;1709;53;1
ASV;1710;28;1
AUV;1711;4;0
AGV;1712;17;1
AGV;1713;17;0
AGV;1714;30;0
AFV;1715;84;1
AGV;1716;46;0
ASV;1717;90;0
AUV;1718;23;1
AUV;1719;13;0
AGV;1720;49;1
ASV;1721;54;1
AUV;1722;44;0
AFV;1723;22;0
AUV;1724;27;1
AFV;1725;2;1
ASV;1726;21;1
AGV;1727;98;1
AFV;1728;67;0
AUV;1729;95;0
AUV;1730;66;1
ASV;1731;88;0
ASV;1732;72;0
AGV;1733;42;0
AFV;1734;37;0
AGV;1735;14;0
ASV;1736;58;1
AGV;1737;39;1
AGV;1738;35;1
ASV;1739;2;0
AUV;1740;85;0
ASV;1741;12;1
AGV;1742;71;0
AFV;1743;48;0
AGV;1744;4;1
ASV;1745;32;0
AUV;1746;56;0
AFV;1747;99;0
AFV;1748;88;1
AFV;1749;34;0
AFV;1750;5;1
AGV;1751;96;0
AFV;1752;10;0
AGV;1753;12;1
AFV;1754;64;0
AGV;1755;18;0
AGV;1756;71;0
AUV;1757;89;1
AFV;1758;12;0
ASV;1759;93;1
AFV;1760;8;0
ASV;1761;15;1
AFV;1762;84;1
AUV;1763;34;0
AFV;1764;78;0
AGV;1765;80;1
ASV;1766;56;0
ASV;1767;39;0
AGV;1768;33;1
AFV;1769;75;0
AFV;1770;38;1
ASV;1771;71;1
AUV;1772;82;1
AUV;1773;20;1
AFV;1774;21;0
AUV;1775;57;1
AFV;1776;65;1
AUV;1777;82;1
AFV;1778;57;0
AFV;1779;86;0
AFV;1780;93;0
AFV;1781;63;0
AFV;1782;0;0
AFV;1783;42;0
AFV;1784;25;1
AFV;1785;40;1
AFV;1786;29;1
ASV;1787;37;1
ASV;1788;3;0
AFV;1789;33;1
ASV;1790;71;1
AGV;1791;36;0
AUV;1792;48;0
ASV;1793;81;1
AFV;1794;62;0
ASV;1795;96;0
AFV;1796;32;1
ASV;1797;82;1
AFV;1798;12;0
ASV;1799;61;0
ASV;1800;73;0
ASV;1801;0;0
ASV;1802;80;0
AGV;1803;84;0
AGV;1804;47;1
AUV;1805;75;0
AGV;1806;15;1
AGV;1807;5;1
AGV;1808;8;0
AGV;1809;16;0
AUV;1810;41;1
AUV;1811;46;1
AFV;1812;73;1
AUV;1813;61;0
ASV;1814;37;0
AFV;1815;62;0
AUV;1816;25;1
AFV;1817;54;0
AFV;1818;11;0
ASV;1819;2;0
ASV;1820;83;0
AUV;1821;76;1
ASV;1822;25;1
AGV;1823;39;1
AUV;1824;7;1
AFV;1825;94;1
ASV;1826;46;0
AFV;1827;41;0
AGV;1828;42;1
ASV;1829;33;0
AGV;1830;96;0
AUV;1831;96;1
AFV;1832;99;0
AUV;1833;13;1
ASV;1834;38;1
ASV;1835;86;1
AGV;1836;6;0
ASV;1837;100;1
ASV;1838;86;0
AGV;1839;95;0
AGV;1840;96;0
AFV;1841;14;1
AFV;1842;87;0
ASV;1843;26;0
AGV;1844;13;0
AUV;1845;59;0
AFV;1846;66;1
AGV;1847;41;0
AFV;1848;17;0
AGV;1849;56;0
AFV;1850;72;1
AUV;1851;1;1
ASV;1852;11;1
AGV;1853;3;1
AUV;1854;10;0
AGV;1855;2;0
AUV;1856;18;0
ASV;1857;94;1
AUV;1858;90;1
AFV;1859;94;1
AGV;1860;51;0
AFV;1861;35;0
AFV;1862;100;0
AUV;1863;12;0
AGV;1864;89;1
AGV;1865;66;0
AGV;1866;16;1
AFV;1867;11;0
ASV;1868;18;0
AFV;1869;3;1
ASV;1870;30;0
ASV;1871;42;0
AFV;1872;52;1
AUV;1873;77;0
AFV;1874;92;1
AGV;1875;5;1
AGV;1876;53;1
AUV;1877;17;0
AUV;1878;57;0
AUV;1879;41;0
ASV;1880;66;0
AGV;1881;4;0
AFV;1882;31;0
ASV;1883;1;1
AUV;1884;71;1
ASV;1885;87;0
AGV;1886;15;0
AUV;1887;3;1
AFV;1888;84;1
AUV;1889;96;1
ASV;1890;68;0
AGV;1891;87;0
AGV;1892;81;1
AGV;1893;53;1
AFV;1894;1;0
ASV;1895;17;0
ASV;1896;38;1
AUV;1897;7;1
ASV;1898;39;0
AFV;1899;0;0
AUV;1900;30;1
AGV;1901;2;0
AGV;1902;61;1
ASV;1903;32;0
AGV;1904;81;0
AUV;1905;14;0
AGV;1906;66;1
AFV;1907;91;1
AUV;1908;14;1
ASV;1909;48;0
ASV;1910;77;0
ASV;1911;5;1
AGV;1912;29;1
ASV;1913;92;0
AGV;1914;48;0
AUV;1915;57;1
AGV;1916;96;0
ASV;1917;63;0
AFV;1918;51;1
ASV;1919;73;1
AGV;1920;31;1
AUV;1921;66;0
AUV;1922;62;0
AUV;1923;23;1
AUV;1924;87;0
AGV;1925;17;1
AGV;1926;0;0
AGV;1927;74;0
AFV;1928;31;0
AGV;1929;10;0
ASV;1930;96;1
AUV;1931;70;0
AGV;1932;5;0
ASV;1933;94;1
AUV;1934;83;0
AFV;1935;64;0
AGV;1936;65;1
ASV;1937;98;0
AUV;1938;69;1
AFV;1939;99;1
AFV;1940;26;0
AFV;1941;71;0
ASV;1942;92;1
ASV;1943;80;0
AUV;1944;28;1
AUV;1945;44;1
AGV;1946;2;1
ASV;1947;36;0
AGV;1948;29;0
AUV;1949;83;0
AGV;1950;10;0
ASV;1951;69;0
AGV;1952;45;0
AFV;1953;17;0
ASV;1954;21;0
AUV;1955;38;1
AFV;1956;62;0
AFV;1957;8;0
AGV;1958;33;0
ASV;1959;100;0
AFV;1960;58;0
AUV;1961;69;1
AGV;1962;43;1
AFV;1963;76;1
AFV;1964;34;1
ASV;1965;19;0
ASV;1966;46;1
AUV;1967;46;0
AUV;1968;51;1
AGV;1969;63;0
AUV;1970;69;0
ASV;1971;10;0
AFV;1972;93;0
ASV;1973;5;1
ASV;1974;52;0
AFV;1975;4;1
AUV;1976;6;1
AFV;1977;36;0
AFV;1978;9;0
ASV;1979;7;1
ASV;1980;76;0
AUV;1981;88;0
AFV;1982;16;1
AFV;1983;49;0
AFV;1984;13;0
AGV;1985;12;0
ASV;1986;4;1
AGV;1987;3;0
AFV;1988;74;1
AGV;1989;14;1
AGV;1990;34;1
AFV;1991;92;0
AUV;1992;26;1
AFV;1993;43;1
AUV;1994;100;0
ASV;1995;23;0
AFV;1996;80;1
ASV;1997;39;1
AUV;1998;34;0
AUV;1999;23;0
AUV;2000;81;0
AFV;2001;52;1
AGV;2002;72;1
AGV;2003;49;0
AGV;2004;19;1
ASV;2005;2;1
ASV;2006;72;1
ASV;2007;21;1
AUV;2008;16;1
AGV;2009;33;0
ASV;2010;3;0
AFV;2011;12;1
AFV;2012;63;0
AUV;2013;49;1
AGV;2014;80;0
AUV;2015;68;0
AFV;2016;74;0
AFV;2017;6;1
AGV;2018;46;1
AUV;2019;79;1
AFV;2020;41;1
AUV;2021;67;0
AFV;2022;84;0
ASV;2023;80;0
ASV;2024;59;1
ASV;2025;45;1
AUV;2026;92;1
AUV;2027;90;1
ASV;2028;39;0
ASV;2029;39;0
AUV;2030;40;1
AGV;2031;70;0
AFV;2032;89;1
AGV;2033;44;1
AGV;2034;100;0
AGV;2035;63;1
AFV;2036;41;0
ASV;2037;5;1
AFV;2038;15;0
AFV;2039;89;0
AFV;2040;28;1
AGV;2041;22;0
AFV;2042;10;0
ASV;2043;64;0
AGV;2044;70;0
AGV;2045;56;1
AFV;2046;23;1
AFV;2047;69;0
AGV;2048;49;0
AFV;2049;78;0
AGV;2050;57;0
ASV;2051;64;1
AFV;2052;47;1
AUV;2053;62;1
AFV;2054;14;1
AUV;2055;84;1
AGV;2056;28;0
ASV;2057;12;0
AUV;2058;66;0
AGV;2059;46;0
AGV;2060;80;1
AGV;2061;73;1
ASV;2062;95;1
AUV;2063;64;1
AFV;2064;54;0
AUV;2065;30;1
AGV;2066;33;1
AFV;2067;16;0
AUV;2068;75;0
ASV;2069;67;0
ASV;2070;57;1
AGV;2071;92;0
AUV;2072;39;0
ASV;2073;66;1
AGV;2074;44;0
ASV;2075;37;0
AGV;2076;12;0
AFV;2077;47;1
AUV;2078;80;1
AGV;2079;54;0
AFV;2080;66;1
AFV;2081;40;0
AUV;2082;61;1
AUV;2083;5;1
AUV;2084;32;0
ASV;2085;27;1
ASV;2086;36;0
ASV;2087;90;1
ASV;2088;71;1
AUV;2089;34;0
ASV;2090;0;0
AUV;2091;88;0
ASV;2092;31;1
AFV;2093;36;1
AFV;2094;100;1
AUV;2095;94;1
AGV;2096;68;0
AUV;2097;34;0
AFV;2098;32;0
AUV;2099;44;1
AFV;2100;57;1
ASV;2101;47;1
AGV;2102;66;0
AUV;2103;18;1
AGV;2104;68;1
AFV;2105;45;1
ASV;2106;82;0
AFV;2107;33;0
AGV;2108;87;0
AGV;2109;3;1
ASV;2110;21;0
AFV;2111;97;0
ASV;2112;50;1
ASV;2113;27;0
AFV;2114;2;1
AUV;2115;74;1
AFV;2116;93;1
AUV;2117;90;1
AGV;2118;11;1
AUV;2119;21;1
AFV;2120;36;1
ASV;2121;41;0
ASV;2122;100;1
AGV;2123;64;1
AFV;2124;84;0
ASV;2125;69;0
AUV;2126;46;0
ASV;2127;73;1
ASV;2128;9;0
ASV;2129;25;1
ASV;2130;76;0
AFV;2131;74;0
AFV;2132;39;1
AUV;2133;51;1
AFV;2134;77;0
AFV;2135;28;1
AFV;2136;33;1
AUV;2137;16;1
AFV;2138;50;0
AGV;2139;5;0
AGV;2140;32;0
AGV;2141;28;0
AGV;2142;20;1
AFV;2143;85;1
AFV;2144;43;0
AFV;2145;37;0
AFV;2146;94;0
AGV;2147;85;1
AFV;2148;22;0
AGV;2149;74;1
AGV;2150;84;0
AFV;2151;74;1
AUV;2152;95;1
AUV;2153;68;0
AUV;2154;53;0
AUV;2155;13;0
AGV;2156;50;1
ASV;2157;65;0
AGV;2158;72;1
AUV;2159;63;1
AFV;2160;29;0
ASV;2161;93;0
ASV;2162;99;1
AGV;2163;80;0
AUV;2164;73;1
AUV;2165;70;0
AUV;2166;92;1
AFV;2167;36;0
AFV;2168;87;1
AGV;2169;36;1
AUV;2170;70;1
AGV;2171;35;1
AGV;2172;3;0
AUV;2173;30;0
AUV;2174;10;0
AFV;2175;68;0
AGV;2176;36;0
AFV;2177;51;0
AUV;2178;70;0
AUV;2179;87;1
ASV;2180;7;1
ASV;2181;94;0
AFV;2182;87;0
ASV;2183;15;0
AGV;2184;3;1
AFV;2185;40;0
AUV;2186;27;0
AUV;2187;19;0
AFV;2188;33;1
AFV;2189;13;1
AUV;2190;33;0
ASV;2191;34;1
ASV;2192;87;0
ASV;2193;58;1
AGV;2194;7;0
AGV;2195;18;0
AGV;2196;3;0
ASV;2197;22;0
AUV;2198;51;1
AUV;2199;50;1
AFV;2200;81;0
AFV;2201;32;1
AUV;2202;47;0
AFV;2203;1;0
ASV;2204;70;1
AFV;2205;36;1
AFV;2206;0;1
AGV;2207;85;0
AGV;2208;11;1
AFV;2209;29;1
AGV;2210;9;0
AUV;2211;75;1
AFV;2212;14;0
AGV;2213;79;1
ASV;2214;14;1
ASV;2215;95;1
AFV;2216;78;1
AUV;2217;0;1
AUV;2218;19;1
AGV;2219;97;1
AGV;2220;98;1
AFV;2221;16;1
AGV;2222;82;0
AUV;2223;56;0
AFV;2224;99;0
AUV;2225;91;1
AFV;2226;25;1
AUV;2227;96;0
AFV;2228;24;1
AFV;2229;86;1
AUV;2230;26;1
AUV;2231;32;0
AUV;2232;3;1
AUV;2233;24;0
AGV;2234;63;0
ASV;2235;99;1
ASV;2236;19;0
ASV;2237;62;0
AFV;2238;69;0
AFV;2239;32;0
ASV;2240;50;1
ASV;2241;44;0
ASV;2242;36;0
AFV;2243;39;1
ASV;2244;43;0
AFV;2245;10;0
AGV;2246;2;1
AGV;2247;46;0
AUV;2248;18;0
AGV;2249;46;1
AGV;2250;98;1
AGV;2251;22;0
AUV;2252;31;0
ASV;2253;13;1
ASV;2254;39;1
AGV;2255;57;0
AUV;2256;51;0
AFV;2257;61;0
AFV;2258;30;1
ASV;2259;80;1
AUV;2260;75;0
ASV;2261;36;0
AUV;2262;39;0
ASV;2263;13;1
AFV;2264;68;1
AFV;2265;7;0
AFV;2266;32;1
AFV;2267;24;0
AUV;2268;31;0
AFV;2269;68;1
ASV;2270;97;0
AUV;2271;5;1
ASV;2272;83;0
AFV;2273;70;0
AUV;2274;35;0
AGV;2275;69;1
AUV;2276;80;1
AFV;2277;21;0
AGV;2278;98;0
AFV;2279;50;1
AGV;2280;68;0
ASV;2281;55;1
ASV;2282;65;1
AFV;2283;52;0
AUV;2284;62;0
ASV;2285;100;1
AUV;2286;3;1
AFV;2287;34;0
AFV;2288;67;0
AGV;2289;0;0
AGV;2290;6;0
AUV;2291;48;1
AFV;2292;10;0
AGV;2293;80;0
AFV;2294;83;0
AUV;2295;10;0
ASV;2296;17;1
AUV;2297;89;1
ASV;2298;31;0
AUV;2299;36;0
AUV;2300;60;1
ASV;2301;88;1
ASV;2302;80;1
AUV;2303;9;1
ASV;2304;50;1
ASV;2305;17;1
ASV;2306;95;1
AUV;2307;7;1
AUV;2308;10;1
AUV;2309;65;1
AUV;2310;35;1
AFV;2311;50;1
AGV;2312;85;0
AFV;2313;9;0
AGV;2314;58;0
AGV;2315;36;0
AGV;2316;78;1
ASV;2317;72;1
AFV;2318;29;1
ASV;2319;80;1
ASV;2320;49;1
AUV;2321;62;1
AFV;2322;24;0
AFV;2323;83;1
AUV;2324;35;0
AGV;2325;97;0
AUV;2326;77;0
AFV;2327;92;1
AUV;2328;5;1
ASV;2329;12;1
AFV;2330;47;1
ASV;2331;63;1
ASV;2332;2;0
AGV;2333;1;1
AFV;2334;71;1
AGV;2335;66;0
AFV;2336;4;1
AFV;2337;100;0
AFV;2338;63;0
ASV;2339;55;1
AGV;2340;4;1
AUV;2341;26;1
AUV;2342;54;0
AGV;2343;91;0
AUV;2344;30;0
AGV;2345;61;0
AFV;2346;79;1
ASV;2347;9;1
AGV;2348;97;1
AUV;2349;40;1
AGV;2350;89;1
AFV;2351;96;0
AFV;2352;72;1
AUV;2353;77;0
AUV;2354;55;0
AGV;2355;10;0
AUV;2356;31;0
AFV;2357;53;0
AGV;2358;63;1
AUV;2359;17;1
ASV;2360;30;0
AFV;2361;85;0
AGV;2362;100;0
AFV;2363;43;1
AUV;2364;2;1
AUV;2365;30;0
AUV;2366;13;0
AGV;2367;75;0
ASV;2368;25;1
AUV;2369;47;1
AGV;2370;69;1
ASV;2371;3;0
AUV;2372;41;1
ASV;2373;36;1
ASV;2374;83;0
AUV;2375;28;1
ASV;2376;85;1
AFV;2377;48;1
AUV;2378;37;1
AGV;2379;19;0
AFV;2380;45;1
AUV;2381;90;0
ASV;2382;14;1
ASV;2383;27;1
ASV;2384;57;1
ASV;2385;83;0
ASV;2386;71;1
AUV;2387;53;1
AUV;2388;59;0
AFV;2389;52;1
AUV;2390;9;1
AFV;2391;72;1
AGV;2392;40;1
AFV;2393;61;1
AFV;2394;16;0
AFV;2395;65;0
AUV;2396;27;1
AFV;2397;83;0
AGV;2398;9;0
AFV;2399;62;1
AGV;2400;34;1
AFV;2401;44;0
AGV;2402;0;1
ASV;2403;76;1
AGV;2404;56;0
AUV;2405;25;1
AFV;2406;92;0
AGV;2407;74;0
AFV;2408;62;0
AUV;2409;38;0
ASV;2410;71;1
AUV;2411;57;1
AFV;2412;31;1
AFV;2413;29;1
AUV;2414;100;1
ASV;2415;67;0
AGV;2416;65;1
AFV;2417;28;1
ASV;2418;11;1
AGV;2419;54;1
AFV;2420;6;1
AUV;2421;82;0
AUV;2422;9;1
ASV;2423;92;0
AGV;2424;61;0
AGV;2425;41;1
AUV;2426;71;0
ASV;2427;23;1
AGV;2428;36;1
AUV;2429;53;1
AGV;2430;93;1
ASV;2431;4;1
AUV;2432;92;1
AFV;2433;40;1
ASV;2434;85;0
AUV;2435;81;1
AGV;2436;12;1
AFV;2437;55;0
AGV;2438;38;0
ASV;2439;37;0
AFV;2440;55;0
AUV;2441;75;1
AFV;2442;0;0
ASV;2443;9;1
ASV;2444;31;1
AUV;2445;19;0
AGV;2446;47;1
AFV;2447;64;1
AUV;2448;12;0
AUV;2449;21;1
AUV;2450;7;1
AUV;2451;18;1
AGV;2452;26;0
AGV;2453;18;0
AUV;2454;90;0
AUV;2455;31;0
ASV;2456;71;1
AUV;2457;12;1
ASV;2458;99;0
ASV;2459;73;0
AGV;2460;12;0
AUV;2461;25;0
AUV;2462;8;1
AFV;2463;1;0
AUV;2464;14;1
AGV;2465;44;1
AUV;2466;36;0
AUV;2467;22;0
AGV;2468;21;1
AGV;2469;4;1
AGV;2470;27;1
AGV;2471;63;0
ASV;2472;20;1
AGV;2473;66;1
AFV;2474;17;0
AFV;2475;33;0
AFV;2476;98;0
ASV;2477;75;1
AUV;2478;63;1
AFV;2479;25;1
ASV;2480;14;0
AGV;2481;87;0
AFV;2482;4;0
AFV;2483;31;1
ASV;2484;92;1
ASV;2485;31;1
AGV;2486;27;1
AUV;2487;57;0
AGV;2488;3;0
ASV;2489;42;0
AGV;2490;23;1
AFV;2491;55;0
AFV;2492;14;1
AFV;2493;42;0
AUV;2494;75;1
AUV;2495;30;0
AGV;2496;94;1
AUV;2497;54;0
AFV;2498;94;0
AFV;2499;14;0
ASV;2500;38;1
AGV;2501;27;0
ASV;2502;70;0
AFV;2503;64;1
AUV;2504;70;1
AGV;2505;92;0
AFV;2506;79;0
ASV;2507;35;1
AFV;2508;50;1
ASV;2509;22;0
AUV;2510;25;1
AUV;2511;51;1
AUV;2512;90;0
ASV;2513;12;1
ASV;2514;7;0
ASV;2515;20;1
ASV;2516;60;1
AFV;2517;7;1
AFV;2518;46;0
ASV;2519;56;0
AUV;2520;72;1
AFV;2521;8;1
AFV;2522;33;0
AFV;2523;18;0
AGV;2524;63;1
ASV;2525;16;0
AGV;2526;15;0
AGV;2527;18;0
AUV;2528;52;0
AGV;2529;31;1
ASV;2530;90;0
AUV;2531;82;1
AGV;2532;32;1
AFV;2533;1;0
ASV;2534;81;0
AGV;2535;59;0
AFV;2536;87;0
AGV;2537;60;0
AGV;2538;77;1
ASV;2539;27;1
ASV;2540;36;0
AUV;2541;23;1
AFV;2542;42;1
AFV;2543;3;1
ASV;2544;85;0
AUV;2545;42;1
AUV;2546;87;1
ASV;2547;48;1
AGV;2548;26;0
AGV;2549;2;0
AFV;2550;83;0
AFV;2551;56;1
AFV;2552;1;1
AUV;2553;56;1
ASV;2554;37;1
AUV;2555;81;1
AGV;2556;76;1
ASV;2557;48;1
ASV;2558;79;1
ASV;2559;17;0
AUV;2560;6;1
ASV;2561;88;1
AFV;2562;99;0
AFV;2563;44;0
AFV;2564;100;1
AFV;2565;57;1
AUV;2566;24;1
AFV;2567;78;0
AUV;2568;55;0
ASV;2569;8;0
AGV;2570;64;1
AFV;2571;79;1
AGV;2572;73;1
AUV;2573;17;0
ASV;2574;3;1
ASV;2575;59;0
AFV;2576;59;1
AFV;2577;69;1
ASV;2578;22;1
AGV;2579;49;0
AGV;2580;28;0
AFV;2581;97;0
AGV;2582;87;0
ASV;2583;74;1
AFV;2584;56;1
AFV;2585;52;1
AUV;2586;9;1
AGV;2587;75;0
AFV;2588;88;1
AFV;2589;89;0
AGV;2590;81;1
ASV;2591;56;1
AUV;2592;27;0
AUV;2593;79;0
AGV;2594;47;0
ASV;2595;50;1
ASV;2596;31;0
ASV;2597;13;1
AUV;2598;5;1
AGV;2599;66;0
AFV;2600;66;0
AGV;2601;19;0
AFV;2602;82;1
ASV;2603;40;0
AGV;2604;74;1
AUV;2605;99;0
AFV;2606;78;0
AGV;2607;75;0
AUV;2608;7;1
AGV;2609;56;0
AUV;2610;94;1
AUV;2611;36;0
AUV;2612;51;1
ASV;2613;40;1
ASV;2614;7;1
ASV;2615;37;1
ASV;2616;99;0
AGV;2617;56;0
AFV;2618;17;0
AFV;2619;96;0
ASV;2620;52;0
AUV;2621;22;1
AGV;2622;55;1
AGV;2623;41;1
AUV;2624;44;0
AFV;2625;59;1
AFV;2626;55;0
AUV;2627;63;1
ASV;2628;98;0
AGV;2629;74;1
ASV;2630;91;1
AFV;2631;64;1
AUV;2632;29;0
AFV;2633;49;1
AUV;2634;83;1
ASV;2635;2;0
